shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id,company_rating,company_location,total_fleet_count,iata_approved
Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1774.5876845151258,4856,44352,85.0,9.0,9.0,10.0,9.0,9.0,8.0,12,5.54,4856,1.0,Philippines,5.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3195.0217181537405,24026,67245,89.0,9.0,9.0,10.0,10.0,10.0,9.0,13,3.25,24026,0.9873028381930696,Cape Verde,69.0,True
Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,False,False,1579.7421242564747,22091,55203,87.0,9.0,8.0,10.0,9.0,10.0,8.0,6,0.49,22091,1.0,Faroe Islands,9.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,2281.9386114487306,17502,4989,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.41,17502,0.8004056454809536,Netherlands,1.0,False
Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1186.5305268507582,42563,216,93.0,10.0,10.0,9.0,10.0,9.0,9.0,3,0.08,42563,0.896572893785201,Micronesia,3.0,True
Barbados,Type V2,Plasma,ThetaBase Services,2.0,6,moderate,2.0,True,False,3180.0467186730225,8842,20235,97.0,10.0,10.0,10.0,10.0,10.0,9.0,14,1.39,8842,1.0,Slovakia (Slovak Republic),3.0,False
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,4,strict,3.0,True,False,1324.211600761212,39713,61925,93.0,9.0,10.0,10.0,10.0,8.0,9.0,99,1.47,39713,1.0,Denmark,4.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,4616.581964079049,4330,54871,60.0,2.0,8.0,8.0,10.0,10.0,8.0,1,0.21,4330,0.9316948770172245,Ukraine,60.0,True
Kiribati,Type V2,Plasma,ThetaBase Services,3.0,6,moderate,3.0,False,False,2475.8221936600407,1020,32821,97.0,10.0,9.0,10.0,10.0,10.0,10.0,77,1.4,1020,0.9959791852487593,United Kingdom,7.0,True
Indonesia,Type F5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,False,False,1861.4671597918136,46069,76485,100.0,10.0,6.0,10.0,10.0,10.0,10.0,1,0.05,46069,0.49924490027433194,France,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,2833.1615894308898,30286,39295,80.0,9.0,7.0,9.0,9.0,10.0,9.0,7,2.16,30286,1.0,Montserrat,39.0,False
Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,False,False,2684.3616859090953,24118,59357,82.0,8.0,9.0,9.0,9.0,10.0,8.0,13,0.88,24118,0.982233023395522,Ghana,21.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1850.3607491714392,28828,73786,75.0,10.0,8.0,8.0,9.0,9.0,8.0,4,0.34,28828,1.0,Isle of Man,198.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,2380.454217769144,11474,37112,98.0,10.0,10.0,10.0,10.0,9.0,10.0,32,0.79,11474,1.0,Andorra,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2707.5456861978505,35170,66070,92.0,9.0,10.0,10.0,9.0,10.0,9.0,41,4.01,35170,1.0,Vietnam,5.0,True
Gambia,Type V5,Quantum,ThetaBase Services,2.0,4,strict,2.0,False,False,1650.1568926776627,23855,60114,100.0,10.0,10.0,10.0,10.0,9.0,9.0,3,1.29,23855,0.9293600638343444,France,2.0,True
Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1395.4791336436492,13815,11698,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,4.05,13815,1.0,Malta,1.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,1913.3165410018103,28828,65610,90.0,9.0,9.0,10.0,10.0,10.0,9.0,5,1.27,28828,1.0,Isle of Man,198.0,True
Indonesia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1137.5208070051265,11552,72309,60.0,8.0,4.0,10.0,10.0,6.0,8.0,1,0.07,11552,0.5006354005050234,France,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,False,False,4729.194721039683,3314,36221,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,7.0,3314,0.9861822975751644,Slovakia (Slovak Republic),10.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,3.0,3,strict,3.0,False,False,2922.1026145196415,45631,48015,72.0,7.0,7.0,9.0,9.0,7.0,7.0,6,0.34,45631,0.36439501842125643,China,1.0,True
Malta,Type G0,Plasma,ThetaBase Services,0.0,2,strict,1.0,False,False,2041.3883313996967,35527,10724,92.0,9.0,10.0,10.0,10.0,10.0,9.0,15,0.29,35527,1.0,Marshall Islands,13.0,False
Niue,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,1814.6038722315902,5975,46903,84.0,10.0,9.0,10.0,10.0,9.0,9.0,9,2.73,5975,0.9929824955786921,Guinea,2.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,True,False,2992.410109933331,490,24584,88.0,9.0,9.0,10.0,10.0,10.0,9.0,22,1.46,490,0.9828281086663962,Bosnia and Herzegovina,6.0,False
Gambia,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,False,False,1523.6733120363353,10700,58325,95.0,10.0,9.0,10.0,10.0,9.0,10.0,11,0.37,10700,0.98420634300637,Gambia,1.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,True,False,2907.5604331169743,19958,63732,87.0,7.0,8.0,7.0,9.0,10.0,8.0,3,0.24,19958,0.9953001742666999,Congo,40.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,8019.3866185466195,20165,40797,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,20165,0.9419492957381097,Ukraine,30.0,False
Malta,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1595.2937243012384,39812,10923,96.0,10.0,10.0,10.0,10.0,10.0,10.0,198,11.23,39812,1.0,Nicaragua,6.0,True
Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1517.0255540080566,4566,55728,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,2.45,4566,1.0,French Guiana,1.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2397.779748331422,11744,46533,87.0,9.0,9.0,8.0,9.0,10.0,9.0,6,2.4,11744,0.9961859546952858,Kenya,4.0,False
Nicaragua,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,5501.327136746909,19842,77069,80.0,10.0,8.0,10.0,6.0,9.0,7.0,2,0.07,19842,0.853799495576728,Turkmenistan,53.0,False
Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,True,False,1828.4442383018438,1054,41289,80.0,10.0,8.0,10.0,10.0,8.0,8.0,2,2.0,1054,1.0,Guinea,20.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1646.044954684603,20908,6682,95.0,10.0,10.0,10.0,10.0,10.0,9.0,196,2.67,20908,1.0,Maldives,1.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,False,False,1774.2056639297562,48741,3553,95.0,9.0,9.0,10.0,9.0,10.0,10.0,17,1.74,48741,0.9996005788641613,Monaco,1.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,2114.1751486945104,6894,23792,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.06,6894,0.8103619775101212,Estonia,47.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,2441.8011249770243,14318,40986,91.0,9.0,10.0,9.0,10.0,10.0,9.0,7,1.35,14318,0.9582445180022748,China,2.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,4,flexible,3.0,True,False,1454.8130725249587,46099,27249,85.0,9.0,8.0,9.0,9.0,9.0,9.0,69,5.55,46099,0.9808270000363857,Uzbekistan,28.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,True,False,2144.969257561032,41791,5236,80.0,9.0,7.0,9.0,10.0,8.0,9.0,3,2.37,41791,0.998807756437341,Tunisia,1.0,True
Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,False,False,1500.1962521637893,14004,51780,93.0,10.0,10.0,10.0,10.0,8.0,9.0,11,1.34,14004,1.0,Kiribati,1.0,False
Isle of Man,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1105.0512726098734,17679,53821,98.0,10.0,10.0,10.0,10.0,10.0,10.0,44,1.37,17679,0.9928652568189296,Togo,1.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,2670.874919046194,24834,40553,100.0,10.0,10.0,10.0,10.0,10.0,10.0,24,4.71,24834,0.984933871708566,Maldives,1.0,True
Rwanda,Type Y4,Quantum,ThetaBase Services,2.0,4,flexible,4.0,True,False,1625.015235523156,11827,44391,86.0,9.0,7.0,10.0,10.0,10.0,9.0,28,3.73,11827,0.88487702008316,Venezuela,2.0,True
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,True,False,2910.6066189072994,41546,3811,72.0,9.0,8.0,9.0,9.0,8.0,8.0,5,0.64,41546,0.9920362552491049,Mauritania,21.0,False
Brazil,Type V5,Quantum,ThetaBase Services,2.0,4,strict,4.0,True,False,1646.9596031849294,39699,38317,91.0,10.0,9.0,10.0,10.0,9.0,9.0,47,3.93,39699,1.0,Vanuatu,1.0,False
Estonia,Type V2,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,1962.3858686326012,41675,28896,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.4,41675,0.9957720114539014,Zimbabwe,1.0,False
Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1192.7669706089412,7940,63806,98.0,10.0,10.0,9.0,10.0,9.0,10.0,19,2.1,7940,1.0,Niue,1.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,False,False,2098.9216861687437,5607,26358,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.35,5607,0.9950470392911893,Jersey,2.0,True
Niue,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,True,False,2313.3861874070085,4360,29779,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3.0,4360,0.9951264263401604,Guinea,1.0,False
Mexico,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1208.2467440621115,19880,50155,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.55,19880,0.9897453632548885,Greenland,1.0,False
Gambia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2540.9459065340657,44405,48965,95.0,9.0,9.0,10.0,10.0,10.0,10.0,40,0.98,44405,0.9990810437458432,France,1.0,True
Rwanda,Type F5,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,False,False,1135.401220627331,49456,46153,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.08,49456,0.0,Venezuela,1.0,False
Kenya,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,False,False,1906.0611207681918,17087,15811,90.0,9.0,9.0,9.0,9.0,10.0,9.0,21,2.31,17087,0.5041266502318182,Portugal,1.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,7,strict,5.0,True,False,4229.848561048732,42226,6382,87.0,9.0,9.0,10.0,10.0,9.0,9.0,40,1.09,42226,1.0,Rwanda,2.0,True
Micronesia,Type G0,Plasma,ThetaBase Services,0.0,2,strict,2.0,True,False,2410.9816033884817,21240,5672,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,21240,0.9380285261904158,Niger,130.0,False
Gambia,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1207.9457985767426,23710,26762,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.07,23710,0.9849391115493983,Gambia,5.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,3.0,8,strict,4.0,True,False,1787.374122418714,29123,65101,84.0,8.0,7.0,9.0,9.0,9.0,9.0,11,3.59,29123,1.0,Zimbabwe,16.0,True
Micronesia,Type G0,Plasma,ThetaBase Services,1.0,5,strict,4.0,False,False,3128.7658730960216,30283,32125,80.0,7.0,10.0,9.0,9.0,9.0,8.0,3,0.31,30283,0.9991495566096198,Brazil,15.0,False
Bouvet Island (Bouvetoya),Type P6,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1257.4422511258604,23699,20156,96.0,10.0,10.0,10.0,10.0,9.0,10.0,213,4.21,23699,1.0,Lebanon,1.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,3565.380449573993,41022,17633,94.0,10.0,10.0,10.0,10.0,10.0,9.0,72,2.45,41022,1.0,Cape Verde,3.0,True
Barbados,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1920.409417720879,27289,1042,87.0,9.0,9.0,9.0,10.0,9.0,9.0,33,4.74,27289,0.9990822212659595,Reunion,12.0,True
Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1161.3066916116102,45211,38190,91.0,10.0,9.0,10.0,10.0,10.0,10.0,22,0.93,45211,1.0,Micronesia,2.0,True
Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,True,False,1248.506396263492,31896,45591,91.0,9.0,10.0,10.0,10.0,9.0,9.0,15,0.84,31896,0.8599769421262917,Niue,1.0,True
Russian Federation,Type O3,Quantum,ThetaBase Services,0.0,2,strict,2.0,False,False,1589.872248565091,43481,18644,99.0,10.0,10.0,10.0,10.0,10.0,10.0,40,0.75,43481,0.9998835445116585,Russian Federation,4.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,1.0,True,False,1946.6068069080525,15004,57055,86.0,9.0,9.0,10.0,10.0,10.0,9.0,34,2.34,15004,1.0,Uzbekistan,88.0,False
Anguilla,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,True,False,1529.5404056004224,1822,7437,98.0,10.0,9.0,10.0,10.0,9.0,10.0,9,3.18,1822,1.0,Anguilla,1.0,False
Barbados,Type F5,Quantum,ThetaBase Services,1.0,3,strict,3.0,True,False,1636.787490640308,6984,7110,89.0,9.0,9.0,9.0,10.0,10.0,9.0,70,6.19,6984,1.0,Suriname,9.0,False
Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1627.35375436675,26904,18809,94.0,10.0,10.0,10.0,10.0,10.0,10.0,87,1.95,26904,1.0,Uganda,1.0,True
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,4.0,True,False,1396.5949294275454,46049,19047,100.0,10.0,10.0,10.0,9.0,9.0,10.0,5,3.66,46049,1.0,El Salvador,2.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1395.5520235448907,2416,19326,85.0,9.0,9.0,10.0,9.0,9.0,9.0,66,4.47,2416,0.9784672392795637,Guinea,5.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2146.054119469211,18306,20916,85.0,8.0,8.0,9.0,9.0,8.0,9.0,4,0.54,18306,0.8904825552670829,Jersey,5.0,False
Malta,Type V2,Quantum,ThetaBase Services,2.0,2,strict,1.0,True,False,1545.3684817947533,28398,16765,79.0,8.0,8.0,9.0,9.0,9.0,8.0,78,1.87,28398,1.0,El Salvador,7.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,4.0,False,False,2668.7151844448563,6992,23356,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.51,6992,1.0,Isle of Man,1.0,False
Kiribati,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1206.5362489262327,27492,35028,96.0,10.0,10.0,10.0,10.0,9.0,10.0,97,4.63,27492,1.0,Nicaragua,2.0,True
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1530.951533453715,20120,46745,85.0,9.0,8.0,10.0,10.0,10.0,9.0,51,2.23,20120,0.9983316208859524,Wallis and Futuna,10.0,False
Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,1,flexible,1.0,True,False,1851.933460018178,8341,6662,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.34,8341,0.9881097794077401,Costa Rica,2.0,False
Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1205.486122329888,49189,37769,95.0,10.0,10.0,10.0,10.0,9.0,9.0,41,0.96,49189,1.0,Turks and Caicos Islands,3.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,3485.4283950816653,12032,57324,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.12,12032,0.9917678974852591,Mauritania,2.0,True
Brazil,Type O3,Quantum,ThetaBase Services,6.0,1,strict,1.0,True,False,1639.7850809019915,10039,17525,91.0,10.0,10.0,10.0,10.0,9.0,9.0,9,0.14,10039,1.0,Vanuatu,6.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,False,False,1583.1663495781763,23344,9028,94.0,9.0,10.0,10.0,10.0,9.0,9.0,27,0.96,23344,0.9869929823024586,Grenada,1.0,False
Costa Rica,Type V5,Nuclear,"Banks, Wood and Phillips",1.0,2,flexible,1.0,True,False,1506.9736919396817,16476,56548,90.0,9.0,9.0,10.0,10.0,9.0,9.0,2,0.05,16476,0.8578465131517172,Micronesia,1.0,False
Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,3397.4856704578206,21333,26275,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.41,21333,1.0,Faroe Islands,2.0,False
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1462.030647874353,20236,68943,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69,1.76,20236,0.997503058275332,Isle of Man,1.0,True
Malta,Type F5,Quantum,ThetaBase Services,1.0,3,strict,1.0,False,False,1503.5774025970547,11275,71992,94.0,10.0,9.0,10.0,10.0,9.0,9.0,141,2.01,11275,0.9963155012463397,Brazil,3.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,1968.2966199309913,28828,27981,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.18,28828,1.0,Isle of Man,198.0,True
Isle of Man,Type V5,Quantum,ThetaBase Services,1.0,4,moderate,1.0,True,False,1926.6673810877467,8355,63278,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.65,8355,0.8566399710756507,Togo,16.0,False
Barbados,Type O3,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,False,False,1230.089234598153,6959,52578,79.0,8.0,8.0,10.0,10.0,10.0,8.0,21,0.59,6959,0.9347585309295398,Slovakia (Slovak Republic),20.0,True
Wallis and Futuna,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2279.188826857121,15955,45185,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6,0.43,15955,0.8871423648269393,Malta,4.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2424.4338631264072,30953,66123,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2.43,30953,0.995777900743822,Uzbekistan,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,8,strict,5.0,False,False,2542.5019259809415,23143,33375,90.0,8.0,9.0,9.0,10.0,9.0,9.0,7,1.06,23143,0.6570648476058146,Bouvet Island (Bouvetoya),14.0,False
Isle of Man,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,1.0,True,False,2570.0021376374716,8355,51024,92.0,10.0,9.0,10.0,10.0,9.0,9.0,5,2.17,8355,0.8811818301715071,Togo,16.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,True,False,4474.436355350888,12424,76293,96.0,10.0,10.0,10.0,10.0,10.0,9.0,11,3.67,12424,1.0,Pakistan,2.0,True
Barbados,Type V5,Plasma,ThetaBase Services,3.0,8,strict,4.0,False,False,2829.2951575839256,24118,63012,84.0,8.0,9.0,10.0,10.0,9.0,8.0,9,0.82,24118,0.9637899171542366,Ghana,21.0,True
Bouvet Island (Bouvetoya),Type V2,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1888.8877022380727,28312,41413,100.0,10.0,9.0,10.0,10.0,10.0,9.0,4,0.26,28312,0.9930217071174611,Lebanon,2.0,True
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1833.8900304269036,24118,59699,67.0,10.0,7.0,9.0,9.0,10.0,8.0,3,0.55,24118,0.9853758530704381,Ghana,21.0,True
Niue,Type V2,Plasma,ThetaBase Services,4.0,7,flexible,4.0,False,False,5401.7333589430555,22625,45849,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.57,22625,1.0,Nicaragua,3.0,True
Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,False,False,5367.808064119261,10357,64170,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,1.55,10357,1.0,Indonesia,1.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,2102.3804231465506,28828,22326,90.0,9.0,9.0,10.0,10.0,10.0,9.0,26,1.03,28828,0.9909238646676691,Isle of Man,198.0,True
Micronesia,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1376.7012303904378,11256,16063,94.0,10.0,10.0,10.0,10.0,10.0,9.0,221,3.53,11256,1.0,Kenya,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,0.0,1,strict,1.0,True,False,1636.4628363949357,14560,69458,98.0,9.0,10.0,10.0,10.0,10.0,9.0,11,0.84,14560,1.0,Barbados,2.0,False
Niue,Type V2,Quantum,ThetaBase Services,1.0,0,strict,1.0,False,False,1455.0304786938175,4129,35317,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90,2.22,4129,0.9835976413333652,Niue,3.0,True
Micronesia,Type G0,Plasma,ThetaBase Services,2.0,6,strict,4.0,True,False,5141.595567047938,11567,40479,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,11567,0.9945218476327341,Niger,31.0,True
Gambia,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,3.0,True,False,1224.9217526693176,28602,75201,90.0,10.0,9.0,9.0,10.0,9.0,10.0,3,0.42,28602,1.0,Mauritania,2.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1282.8206874705306,12020,14161,100.0,9.0,10.0,9.0,10.0,9.0,9.0,3,3.0,12020,0.9829563329170373,Congo,4.0,True
Rwanda,Type F5,Quantum,ThetaBase Services,1.0,3,strict,1.0,False,False,1394.7889097301254,40366,39580,89.0,10.0,10.0,10.0,10.0,9.0,9.0,33,2.22,40366,0.9492609399502835,Micronesia,14.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,2639.825779953834,43134,29282,95.0,10.0,10.0,10.0,10.0,10.0,9.0,20,1.52,43134,0.9823875742136335,Suriname,6.0,False
Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1638.0067747221876,1054,68698,90.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.97,1054,1.0,Guinea,20.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,5,strict,3.0,True,False,1900.4083169250443,15004,74514,87.0,9.0,9.0,10.0,10.0,10.0,9.0,24,1.11,15004,0.9951533274126656,Uzbekistan,88.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,2,strict,1.0,False,False,1963.1743466594237,28828,10383,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0.09,28828,0.9938004430268638,Isle of Man,198.0,True
Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2290.217195328472,2732,33075,87.0,10.0,10.0,9.0,9.0,9.0,9.0,7,1.58,2732,0.9941437816483427,Turkmenistan,4.0,False
Isle of Man,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1083.6225622113425,20796,71897,99.0,10.0,10.0,10.0,10.0,9.0,10.0,36,3.33,20796,0.9857587758834206,Togo,2.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1589.9874793861475,16942,983,93.0,10.0,9.0,10.0,10.0,10.0,10.0,49,8.35,16942,0.995435968171599,Uganda,2.0,False
Gambia,Type O0,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2028.7753806332016,20124,70378,98.0,10.0,10.0,10.0,10.0,10.0,10.0,97,3.13,20124,0.9817960195192816,France,2.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,3861.501446309404,28703,18678,94.0,10.0,10.0,10.0,10.0,10.0,9.0,20,4.08,28703,1.0,Uzbekistan,2.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2172.7206920013177,15004,5229,93.0,10.0,10.0,9.0,10.0,10.0,9.0,27,2.6,15004,1.0,Uzbekistan,88.0,False
Marshall Islands,Type O3,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1218.7499296870476,41592,52571,96.0,10.0,10.0,10.0,10.0,9.0,9.0,5,0.17,41592,0.9767393628661083,Svalbard & Jan Mayen Islands,1.0,False
Micronesia,Type F5,Plasma,ThetaBase Services,3.0,5,moderate,3.0,False,False,4094.9150213211656,20089,53616,91.0,9.0,10.0,10.0,10.0,10.0,9.0,18,0.7,20089,0.9953087034067591,Rwanda,1.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,True,False,1667.7121341199713,17060,65100,96.0,10.0,10.0,10.0,10.0,10.0,10.0,23,0.74,17060,0.995959885693652,Monaco,1.0,False
Anguilla,Type V5,Plasma,ThetaBase Services,1.0,1,strict,1.0,False,False,1529.6446817772207,22646,64334,100.0,10.0,10.0,10.0,10.0,9.0,10.0,9,0.29,22646,0.9982551549338298,Anguilla,1.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,True,False,2758.319304654446,27056,10236,100.0,10.0,10.0,10.0,10.0,10.0,10.0,15,5.06,27056,1.0,Kenya,4.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,True,False,1227.9534901437264,37293,23428,91.0,9.0,9.0,9.0,10.0,9.0,10.0,39,2.0,37293,0.9153378921780607,Russian Federation,15.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1642.16415759066,41518,59156,94.0,10.0,10.0,10.0,10.0,10.0,9.0,7,1.43,41518,0.9991174853726871,Montserrat,13.0,True
