shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id,company_rating,company_location,total_fleet_count,iata_approved
Niue,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1650.0,36327,34787,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.81,36327,1.0,Guinea,5.0,True
Barbados,Type F5,Plasma,ThetaBase Services,4.0,8,strict,5.0,True,False,5160.0,29382,46403,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.5,29382,1.0,Ghana,4.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1910.0,27289,1042,87.0,9.0,9.0,9.0,10.0,9.0,9.0,33,4.74,27289,0.99,Reunion,12.0,True
Barbados,Type V5,Quantum,ThetaBase Services,2.0,6,flexible,4.0,True,False,2365.0,27289,30626,84.0,9.0,9.0,9.0,9.0,10.0,9.0,31,4.47,27289,0.99,Reunion,12.0,True
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1520.0,13160,26142,98.0,10.0,10.0,10.0,10.0,10.0,10.0,56,8.48,13160,1.0,Cape Verde,5.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,6,strict,1.0,True,False,2157.0,4446,54573,80.0,9.0,8.0,9.0,10.0,9.0,9.0,6,0.85,4446,1.0,Uganda,58.0,False
United Kingdom,Type V5,Nuclear,ThetaBase Services,1.0,1,strict,1.0,False,False,1260.0,46949,24737,95.0,9.0,10.0,9.0,10.0,10.0,9.0,15,2.15,46949,1.0,Tunisia,4.0,False
Barbados,Type F5,Plasma,ThetaBase Services,3.0,7,strict,3.0,False,False,6980.0,4330,35246,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.25,4330,0.94,Ukraine,60.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,4575.0,4330,54871,60.0,2.0,8.0,8.0,10.0,10.0,8.0,1,0.21,4330,0.94,Ukraine,60.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,4770.0,4330,60372,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.48,4330,0.94,Ukraine,60.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,True,False,1377.0,29119,55192,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.55,29119,1.0,Nicaragua,2.0,False
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1520.0,5173,35602,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7,1.05,5173,1.0,El Salvador,2.0,False
Estonia,Type V5,Plasma,ThetaBase Services,0.0,3,strict,2.0,True,False,1598.0,44169,48749,60.0,5.0,4.0,9.0,8.0,7.0,6.0,2,0.4,44169,0.97,Portugal,39.0,False
Niue,Type F5,Plasma,ThetaBase Services,4.0,6,moderate,3.0,False,False,1910.0,10400,32886,92.0,10.0,9.0,10.0,9.0,9.0,9.0,10,1.6,10400,1.0,Paraguay,4.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,True,False,2300.0,3571,53349,100.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.94,3571,1.0,Bouvet Island (Bouvetoya),3.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,True,False,2508.0,44593,45210,100.0,10.0,9.0,10.0,10.0,10.0,10.0,5,1.44,44593,0.83,Gambia,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,False,False,1884.0,46332,32236,93.0,10.0,9.0,10.0,10.0,10.0,10.0,7,1.05,46332,1.0,Isle of Man,1.0,False
Niue,Type F5,Plasma,ThetaBase Services,4.0,7,moderate,5.0,False,False,4120.0,6430,53252,100.0,10.0,9.0,10.0,10.0,10.0,9.0,4,0.92,6430,1.0,Niue,2.0,True
Gambia,Type V5,Plasma,ThetaBase Services,3.0,12,moderate,4.0,False,False,2235.0,23497,28695,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.78,23497,0.8,Gambia,3.0,False
Kiribati,Type F5,Plasma,ThetaBase Services,4.0,9,flexible,5.0,True,False,2430.0,14470,3616,87.0,9.0,8.0,10.0,10.0,10.0,9.0,22,3.35,14470,1.0,Nicaragua,1.0,False
Indonesia,Type F5,Quantum,ThetaBase Services,2.0,2,moderate,2.0,True,False,1130.0,31718,8508,91.0,9.0,9.0,10.0,10.0,9.0,10.0,7,1.4,31718,1.0,France,6.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1377.0,6191,54668,96.0,10.0,8.0,10.0,10.0,9.0,9.0,10,1.42,6191,1.0,Uzbekistan,2.0,True
Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,3210.0,33873,28135,90.0,10.0,8.0,9.0,10.0,10.0,10.0,2,0.36,33873,1.0,Turks and Caicos Islands,8.0,True
Malta,Type V5,Plasma,ThetaBase Services,2.0,9,strict,2.0,True,False,4120.0,33873,4911,68.0,8.0,8.0,8.0,9.0,8.0,8.0,8,1.3,33873,1.0,Turks and Caicos Islands,8.0,True
Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1377.0,8341,37301,99.0,10.0,10.0,10.0,10.0,10.0,10.0,32,4.82,8341,1.0,Costa Rica,2.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,True,False,2495.0,16573,30522,85.0,9.0,9.0,10.0,10.0,10.0,9.0,49,6.87,16573,1.0,Cuba,2.0,False
Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1455.0,47974,17203,95.0,9.0,10.0,10.0,10.0,9.0,10.0,12,2.09,47974,1.0,Lebanon,2.0,False
Sao Tome and Principe,Type L7,Quantum,ThetaBase Services,2.0,4,strict,2.0,False,False,2430.0,452,68757,96.0,10.0,10.0,10.0,10.0,10.0,9.0,24,3.67,452,1.0,Ghana,3.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,False,False,3145.0,7967,23786,96.0,9.0,9.0,10.0,10.0,10.0,9.0,9,1.67,7967,1.0,Venezuela,1.0,False
Gambia,Type F5,Plasma,ThetaBase Services,2.0,6,strict,2.0,True,False,2300.0,11913,11048,97.0,10.0,10.0,10.0,10.0,9.0,9.0,6,0.95,11913,1.0,Gambia,5.0,False
Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2430.0,28828,5612,96.0,10.0,8.0,10.0,10.0,9.0,8.0,5,1.15,28828,1.0,Isle of Man,198.0,True
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,3470.0,42286,61455,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12,2.02,42286,0.94,Vietnam,9.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,3067.0,7184,21153,67.0,7.0,7.0,7.0,7.0,7.0,7.0,3,1.34,7184,0.77,Reunion,13.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2820.0,5173,58786,89.0,10.0,7.0,10.0,10.0,10.0,9.0,9,1.44,5173,1.0,El Salvador,2.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1650.0,8489,63399,89.0,9.0,9.0,9.0,9.0,8.0,8.0,9,1.34,8489,1.0,Zimbabwe,2.0,False
Kiribati,Type G0,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1845.0,11125,21809,85.0,8.0,10.0,9.0,9.0,8.0,8.0,8,1.42,11125,1.0,Nicaragua,12.0,True
Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1299.0,2633,74978,91.0,10.0,8.0,10.0,10.0,10.0,10.0,7,1.08,2633,1.0,Lebanon,1.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2040.0,3961,12122,96.0,10.0,10.0,10.0,10.0,9.0,9.0,22,3.27,3961,1.0,Fiji,8.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2040.0,3961,4199,95.0,10.0,10.0,10.0,10.0,9.0,10.0,26,3.71,3961,1.0,Fiji,8.0,False
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1260.0,18955,31161,70.0,8.0,7.0,9.0,9.0,9.0,8.0,4,0.62,18955,0.9,Denmark,3.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2690.0,38921,12380,89.0,10.0,9.0,8.0,9.0,10.0,9.0,13,2.07,38921,1.0,Montserrat,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2170.0,5136,72775,80.0,9.0,9.0,9.0,10.0,9.0,8.0,6,1.08,5136,1.0,Cape Verde,1.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,False,False,2170.0,5679,18882,92.0,10.0,9.0,10.0,10.0,10.0,9.0,11,2.26,5679,1.0,Maldives,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,2560.0,24033,63891,90.0,10.0,7.0,10.0,9.0,10.0,9.0,4,0.63,24033,1.0,Uganda,45.0,False
Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1156.0,22634,58766,90.0,9.0,9.0,10.0,10.0,8.0,10.0,8,1.28,22634,1.0,Gambia,3.0,False
Indonesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1390.0,4253,38458,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.24,4253,1.0,France,1.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,2820.0,15247,54643,95.0,9.0,9.0,10.0,9.0,9.0,9.0,15,2.65,15247,1.0,Tunisia,1.0,False
Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1182.0,3167,28261,95.0,10.0,10.0,10.0,10.0,9.0,9.0,23,3.38,3167,1.0,Micronesia,3.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,False,False,1897.0,31839,50707,89.0,9.0,8.0,9.0,9.0,9.0,9.0,7,1.19,31839,1.0,Mauritania,1.0,False
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1715.0,45289,46941,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.25,45289,0.0,Marshall Islands,1.0,False
Micronesia,Type F5,Plasma,ThetaBase Services,1.0,2,strict,1.0,True,False,3990.0,12164,75811,100.0,6.0,6.0,10.0,10.0,10.0,6.0,1,0.88,12164,1.0,Nicaragua,8.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,2352.0,32729,11425,100.0,10.0,9.0,10.0,10.0,10.0,10.0,3,0.47,32729,0.9,Indonesia,1.0,False
Russian Federation,Type U1,Quantum,ThetaBase Services,0.0,2,strict,1.0,True,False,1585.0,11639,21182,100.0,10.0,9.0,10.0,10.0,10.0,10.0,3,0.47,11639,0.0,Russian Federation,2.0,False
Malta,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1767.0,13577,55913,98.0,10.0,10.0,10.0,10.0,9.0,9.0,8,1.26,13577,0.9,Brazil,2.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,2287.0,39952,32166,71.0,8.0,8.0,8.0,9.0,9.0,7.0,11,1.76,39952,1.0,Tonga,21.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,1.0,False,False,2040.0,7339,71541,70.0,10.0,9.0,10.0,8.0,9.0,9.0,7,1.27,7339,1.0,Zimbabwe,1.0,False
Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1715.0,28828,61681,96.0,10.0,10.0,10.0,10.0,9.0,9.0,11,1.75,28828,1.0,Isle of Man,198.0,True
Wallis and Futuna,Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,False,False,2820.0,28828,66458,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2,28828,1.0,Isle of Man,198.0,True
Micronesia,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,3145.0,21240,5488,100.0,10.0,10.0,8.0,10.0,10.0,10.0,2,0.36,21240,0.94,Niger,130.0,False
Isle of Man,Type V5,Quantum,ThetaBase Services,1.0,4,moderate,2.0,True,False,2040.0,8355,1153,100.0,6.0,10.0,10.0,10.0,6.0,6.0,1,0.47,8355,0.87,Togo,16.0,False
Micronesia,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,1.0,True,False,2521.0,21240,34191,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.3,21240,0.94,Niger,130.0,False
Indonesia,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,1650.0,33518,50926,87.0,9.0,9.0,9.0,10.0,9.0,9.0,3,0.53,33518,1.0,France,1.0,False
Micronesia,Type G0,Plasma,ThetaBase Services,2.0,6,moderate,2.0,True,False,3275.0,21240,13044,100.0,10.0,9.0,10.0,10.0,10.0,9.0,3,1.5,21240,0.94,Niger,130.0,False
Micronesia,Type G0,Plasma,ThetaBase Services,1.0,4,moderate,1.0,True,False,2794.0,21240,68054,90.0,10.0,9.0,10.0,9.0,10.0,8.0,2,0.41,21240,0.94,Niger,130.0,False
United Kingdom,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1260.0,34831,62996,100.0,10.0,10.0,10.0,10.0,10.0,10.0,31,4.79,34831,1.0,Denmark,2.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,3.0,8,flexible,3.0,False,False,13220.0,20165,50609,40.0,3.0,3.0,6.0,6.0,6.0,3.0,2,0.36,20165,0.94,Ukraine,30.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,7,strict,4.0,False,False,2495.0,9354,32430,78.0,8.0,8.0,9.0,9.0,9.0,9.0,9,1.62,9354,1.0,Spain,12.0,False
Barbados,Type V5,Plasma,ThetaBase Services,4.0,12,strict,6.0,False,False,7370.0,24118,73516,60.0,6.0,6.0,8.0,8.0,8.0,4.0,1,0.56,24118,0.98,Ghana,21.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,False,False,1871.0,32161,65563,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.63,32161,1.0,Nicaragua,5.0,True
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1065.0,46340,26715,60.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.15,46340,1.0,Denmark,3.0,True
Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1455.0,43350,76383,87.0,9.0,9.0,10.0,10.0,10.0,9.0,19,2.84,43350,1.0,Isle of Man,2.0,True
Rwanda,Type U1,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,2040.0,41856,32671,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18,41856,1.0,Maldives,13.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,False,False,3145.0,6312,44064,96.0,10.0,10.0,10.0,10.0,10.0,10.0,14,2.76,6312,1.0,Kenya,1.0,False
Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1234.0,30031,68071,83.0,9.0,9.0,9.0,9.0,9.0,8.0,6,1.15,30031,1.0,Turks and Caicos Islands,2.0,True
Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,1975.0,8355,69322,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,2.21,8355,0.87,Togo,16.0,False
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1377.0,43011,61048,90.0,9.0,9.0,9.0,8.0,10.0,9.0,35,5.12,43011,1.0,Wallis and Futuna,6.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,2937.0,7184,14755,87.0,7.0,9.0,10.0,7.0,9.0,9.0,4,1.33,7184,0.77,Reunion,13.0,False
Kenya,Type F5,Quantum,ThetaBase Services,2.0,4,strict,2.0,True,False,1715.0,27597,48464,92.0,10.0,9.0,10.0,10.0,10.0,9.0,5,0.86,27597,1.0,Portugal,7.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1390.0,11600,76510,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,3.23,11600,1.0,Gibraltar,1.0,True
Anguilla,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1390.0,30658,70699,80.0,9.0,7.0,10.0,10.0,8.0,9.0,5,0.75,30658,1.0,United Kingdom,2.0,False
Wallis and Futuna,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1910.0,22355,72355,20.0,4.0,2.0,4.0,4.0,6.0,2.0,1,1.0,22355,1.0,Malta,1.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1546.0,26755,56713,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.73,26755,1.0,Russian Federation,2.0,True
Marshall Islands,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1390.0,46973,72019,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.46,46973,1.0,Malta,2.0,True
Rwanda,Type U1,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1910.0,41856,7439,60.0,8.0,2.0,2.0,6.0,10.0,6.0,1,0.46,41856,1.0,Maldives,13.0,True
Rwanda,Type U1,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,2040.0,41856,46336,93.0,9.0,10.0,9.0,8.0,9.0,9.0,3,1.2,41856,1.0,Maldives,13.0,True
Rwanda,Type U1,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1845.0,41856,57470,60.0,8.0,4.0,10.0,10.0,10.0,6.0,1,1.0,41856,1.0,Maldives,13.0,True
Russian Federation,Type U1,Quantum,ThetaBase Services,0.0,2,strict,1.0,True,False,1455.0,11639,4254,90.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.38,11639,0.0,Russian Federation,2.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,2430.0,26755,76069,93.0,9.0,9.0,10.0,10.0,10.0,10.0,3,0.58,26755,1.0,Russian Federation,2.0,True
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,1910.0,42589,20250,93.0,10.0,9.0,9.0,10.0,10.0,10.0,7,1.08,42589,1.0,Turkmenistan,1.0,False
Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1325.0,3483,8005,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,1.88,3483,1.0,Micronesia,4.0,True
Micronesia,Type F5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,2690.0,8398,408,98.0,10.0,10.0,10.0,10.0,9.0,10.0,12,1.9,8398,1.0,Kenya,1.0,False
Kiribati,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2560.0,18077,21625,80.0,8.0,10.0,10.0,10.0,8.0,10.0,1,0.23,18077,1.0,Sao Tome and Principe,139.0,False
Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1273.0,28602,40454,97.0,10.0,10.0,10.0,10.0,9.0,10.0,31,5.74,28602,1.0,Mauritania,2.0,False
Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,3.0,False,False,2820.0,18077,60058,90.0,9.0,10.0,9.0,9.0,9.0,10.0,2,0.6,18077,1.0,Sao Tome and Principe,139.0,False
Micronesia,Type V5,Quantum,ThetaBase Services,0.0,3,strict,2.0,False,False,2157.0,10883,17686,80.0,7.0,8.0,9.0,9.0,10.0,8.0,7,1.21,10883,1.0,Niger,8.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,3600.0,40296,71908,90.0,9.0,9.0,10.0,9.0,10.0,8.0,11,1.83,40296,1.0,Ukraine,1.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,5,strict,3.0,True,False,2352.0,36206,61385,73.0,10.0,10.0,10.0,10.0,8.0,7.0,3,0.91,36206,0.86,Russian Federation,10.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,True,False,1910.0,21487,31936,96.0,10.0,10.0,10.0,10.0,9.0,10.0,11,1.82,21487,1.0,Tanzania,1.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1910.0,17515,58706,88.0,9.0,9.0,10.0,9.0,9.0,9.0,10,2.19,17515,1.0,Philippines,5.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1806.0,44477,15879,98.0,10.0,10.0,10.0,10.0,10.0,9.0,12,2.42,44477,0.9,Maldives,3.0,True
Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,1910.0,18016,71939,100.0,10.0,9.0,10.0,10.0,10.0,10.0,4,0.63,18016,1.0,Somalia,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,6,moderate,3.0,True,False,3847.0,41546,76081,60.0,6.0,6.0,10.0,10.0,10.0,8.0,1,0.42,41546,1.0,Mauritania,21.0,False
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,2170.0,2036,21319,100.0,10.0,10.0,10.0,10.0,10.0,10.0,15,2.31,2036,1.0,Slovakia (Slovak Republic),3.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,3210.0,14748,20421,91.0,9.0,9.0,10.0,10.0,10.0,9.0,9,1.34,14748,0.8,Nicaragua,1.0,False
Russian Federation,Type Z6,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,2820.0,35078,64814,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.47,35078,1.0,Venezuela,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3197.0,24026,67245,89.0,9.0,9.0,10.0,10.0,10.0,9.0,13,3.25,24026,0.98,Cape Verde,69.0,True
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1910.0,28828,2269,92.0,9.0,10.0,9.0,10.0,8.0,9.0,13,2.28,28828,1.0,Isle of Man,198.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2560.0,46092,35540,91.0,9.0,9.0,10.0,10.0,10.0,9.0,12,1.91,46092,1.0,Rwanda,1.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,2,moderate,1.0,False,False,2430.0,41553,17342,93.0,10.0,10.0,9.0,10.0,9.0,9.0,3,0.71,41553,1.0,Tonga,2.0,False
Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1260.0,13042,53373,92.0,9.0,9.0,10.0,10.0,10.0,9.0,15,2.39,13042,1.0,Costa Rica,5.0,False
Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1234.0,13042,42248,90.0,9.0,9.0,9.0,10.0,9.0,9.0,14,2.21,13042,1.0,Costa Rica,5.0,False
Uzbekistan,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1715.0,29717,67799,100.0,9.0,10.0,10.0,10.0,10.0,9.0,4,0.71,29717,1.0,Kiribati,3.0,False
Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,True,False,2027.0,49565,74273,65.0,8.0,6.0,10.0,6.0,10.0,7.0,4,0.79,49565,0.92,Uganda,14.0,False
Uzbekistan,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1715.0,29717,67334,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.04,29717,1.0,Kiribati,3.0,False
Marshall Islands,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1260.0,46973,11603,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,2.34,46973,1.0,Malta,2.0,True
United Kingdom,Type V5,Quantum,ThetaBase Services,2.0,1,flexible,1.0,True,False,1130.0,11107,26245,96.0,10.0,9.0,10.0,10.0,9.0,10.0,27,4.22,11107,1.0,Tanzania,1.0,False
Rwanda,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1234.0,41346,6165,89.0,10.0,9.0,10.0,10.0,9.0,9.0,11,1.95,41346,0.97,Estonia,7.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2807.0,4633,9850,90.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.34,4633,1.0,Benin,4.0,False
Estonia,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,1910.0,28828,71969,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.35,28828,1.0,Isle of Man,198.0,True
Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1650.0,452,37153,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7,1.1,452,1.0,Ghana,3.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,False,False,1910.0,16295,50667,80.0,9.0,8.0,9.0,9.0,9.0,8.0,14,2.76,16295,0.96,Philippines,5.0,False
Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1377.0,5941,46512,80.0,9.0,7.0,10.0,10.0,7.0,8.0,2,0.3,5941,1.0,Gambia,2.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,2820.0,23143,61096,67.0,8.0,7.0,9.0,8.0,10.0,7.0,10,1.51,23143,0.65,Bouvet Island (Bouvetoya),14.0,False
Anguilla,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,True,False,2820.0,28030,61874,90.0,10.0,9.0,9.0,9.0,10.0,10.0,10,1.55,28030,0.9,Anguilla,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,2716.0,8707,47243,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,1.18,8707,0.73,Rwanda,21.0,True
Indonesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2430.0,28828,63895,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.55,28828,1.0,Isle of Man,198.0,True
Marshall Islands,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2014.0,39033,7549,96.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.93,39033,0.5,Russian Federation,1.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,True,False,4380.0,20165,31466,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.56,20165,0.94,Ukraine,30.0,False
Niue,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2157.0,31771,30475,40.0,10.0,4.0,8.0,8.0,10.0,8.0,1,1.0,31771,1.0,Guinea,1.0,False
